0.5 -25 0.99899 0.00100972 0.999067 0.000935792 12.257 12.6 2.425 5.275 7.25
0.5 -24.5 0.998703 0.00129721 0.998801 0.0012017 12.2565 12.6 2.425 5.275 7.25
0.5 -24 0.998333 0.00166683 0.99846 0.0015432 12.2558 12.6 2.425 5.275 7.25
0.5 -23.5 0.997858 0.00214218 0.998021 0.00198183 12.2549 12.6 2.425 5.275 7.25
0.5 -23 0.997246 0.00275381 0.997458 0.00254524 12.2538 12.6 2.425 5.275 7.25
0.5 -22.5 0.996459 0.00354125 0.996734 0.00326901 12.2524 12.6 2.425 5.15 7.375
0.5 -22 0.995444 0.00455582 0.995804 0.00419862 12.2505 12.6 2.425 5.15 7.375
0.5 -21.5 0.994136 0.00586433 0.99461 0.00539341 12.2481 12.6001 2.425 5.15 7.375
0.5 -21 0.992446 0.00755413 0.993074 0.00692908 12.245 12.6001 2.425 5.15 7.375
0.5 -20.5 0.99026 0.00973996 0.9911 0.00890333 12.2411 12.6002 2.425 5.15 7.375
0.5 -20 0.987426 0.0125737 0.988561 0.0114422 12.2361 12.6003 2.425 5.15 7.375
0.5 -19.5 0.983742 0.0162579 0.985043 0.0149599 12.2293 12.6005 2.425 5.275 7.375
0.5 -19 0.978934 0.0210662 0.980768 0.0192348 12.2208 12.6008 2.425 5.275 7.375
0.5 -18.5 0.972627 0.0273735 0.975264 0.0247396 12.2099 12.6014 2.425 5.275 7.375
0.5 -18 0.964296 0.0357041 0.968096 0.0319057 12.1957 12.6024 2.425 5.275 7.5
0.5 -17.5 0.953188 0.0468116 0.95785 0.0421522 12.1774 12.6041 2.425 5.15 7.5
0.5 -17 0.938181 0.0618193 0.944825 0.0551741 12.1534 12.6072 2.55 5.15 7.5
0.5 -16.5 0.917509 0.0824908 0.92891 0.0710937 12.1222 12.6127 2.55 5.275 7.625
0.5 -16 0.888188 0.111812 0.906927 0.0930765 12.0814 12.6232 2.55 5.275 7.75
0.5 -15.5 0.844542 0.155458 0.875951 0.124049 12.0277 12.6445 2.55 5.275 7.875
0.5 -15 0.773427 0.226573 0.834348 0.165653 11.9553 12.6929 2.55 5.275 8.125
0.5 -14.5 0.62887 0.37113 0.77832 0.221681 11.86 12.8379 2.55 5.4 8.5
0.5 -14 0.255972 0.744028 0.65499 0.345013 11.69 13.3099 2.55 5.4 9.75
0.5 -13.5 0.110338 0.889662 0.514557 0.485438 11.4846 13.1851 2.8 5.525 11.625
0.5 -13 0.0584284 0.941572 0.0584271 0.94157 10.9462 12.8294 3.925 6.65 12.75
