0 0.00589535 0.00589535 0.0209281 0.0053058 0.0209281 0.941117
0.5 0.00589504 0.00589504 0.0209278 0.00530554 0.0209278 0.941116
1 0.00589512 0.00589512 0.0209282 0.00530565 0.0209282 0.941134
1.5 0.00589551 0.00589551 0.0209282 0.00530589 0.0209282 0.941127
2 0.00589483 0.00589483 0.0209273 0.00530539 0.0209273 0.941091
2.5 0.0058952 0.0058952 0.0209292 0.00530567 0.0209292 0.941152
3 0.00589538 0.00589538 0.0209298 0.00530574 0.0209298 0.941095
3.5 0.00589637 0.00589637 0.0209343 0.00530679 0.0209343 0.941114
4 0.00589949 0.00589949 0.0209408 0.00530967 0.0209408 0.941083
4.5 0.00590463 0.00590463 0.0209501 0.0053143 0.0209501 0.941102
5 0.00590847 0.00590847 0.0209545 0.00531712 0.0209545 0.941023
5.5 0.00590463 0.00590463 0.0209501 0.0053143 0.0209501 0.941102
6 0.00589949 0.00589949 0.0209408 0.00530968 0.0209408 0.941083
6.5 0.00589638 0.00589638 0.0209344 0.0053068 0.0209344 0.941115
7 0.0058954 0.0058954 0.0209298 0.00530575 0.0209298 0.941094
7.5 0.00589517 0.00589517 0.0209291 0.00530564 0.0209291 0.941149
8 0.00589478 0.00589478 0.0209272 0.00530533 0.0209272 0.94109
8.5 0.00589553 0.00589553 0.0209284 0.00530592 0.0209284 0.941134
9 0.0058953 0.0058953 0.0209285 0.00530581 0.0209285 0.941141
9.5 0.00589504 0.00589504 0.0209275 0.00530553 0.0209275 0.941102
